run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	experiment_alias	fastq_ftp	submitted_ftp	submitted_aspera	sra_ftp	sample_title
ERR5913663	SAMEA8728907	ERX5554790	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#20	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913663/ERR5913663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913663/ERR5913663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913663/26932_5#20.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913663/26932_5#20.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913663/26932_5#20.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913663/26932_5#20.cram.crai		4472STDY7625294
ERR5911095	SAMEA8726493	ERX5552222	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#54	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5911095/ERR5911095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5911095/ERR5911095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911095/23656_7#54.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911095/23656_7#54.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911095/23656_7#54.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911095/23656_7#54.cram.crai		4472STDY7067512
ERR5913664	SAMEA8728916	ERX5554791	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#21	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913664/ERR5913664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913664/ERR5913664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913664/26932_5#21.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913664/26932_5#21.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913664/26932_5#21.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913664/26932_5#21.cram.crai		4472STDY7625302
ERR5911096	SAMEA8726539	ERX5552223	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#55	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5911096/ERR5911096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5911096/ERR5911096_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911096/23656_7#55.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911096/23656_7#55.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911096/23656_7#55.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911096/23656_7#55.cram.crai		4472STDY7067558
ERR5913670	SAMEA8728775	ERX5554797	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#27	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5913670/ERR5913670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5913670/ERR5913670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913670/26932_5#27.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913670/26932_5#27.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913670/26932_5#27.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913670/26932_5#27.cram.crai		4472STDY7625161
ERR5911102	SAMEA8726547	ERX5552229	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#61	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5911102/ERR5911102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5911102/ERR5911102_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911102/23656_7#61.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911102/23656_7#61.cram		4472STDY7067566
ERR5913671	SAMEA8728783	ERX5554798	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5913671/ERR5913671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5913671/ERR5913671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913671/26932_5#28.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913671/26932_5#28.cram		4472STDY7625169
ERR5911103	SAMEA8726555	ERX5552230	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#62	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5911103/ERR5911103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5911103/ERR5911103_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911103/23656_7#62.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911103/23656_7#62.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911103/23656_7#62.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911103/23656_7#62.cram.crai		4472STDY7067574
ERR5913673	SAMEA8728799	ERX5554800	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#30	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913673/ERR5913673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913673/ERR5913673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913673/26932_5#30.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913673/26932_5#30.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913673/26932_5#30.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913673/26932_5#30.cram.crai		4472STDY7625185
ERR5911105	SAMEA8726570	ERX5552232	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#64	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5911105/ERR5911105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5911105/ERR5911105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911105/23656_7#64.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911105/23656_7#64.cram		4472STDY7067590
ERR5913674	SAMEA8728846	ERX5554801	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#31	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913674/ERR5913674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913674/ERR5913674_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913674/26932_5#31.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913674/26932_5#31.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913674/26932_5#31.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913674/26932_5#31.cram.crai		4472STDY7625232
ERR5911108	SAMEA8726595	ERX5552235	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#67	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5911108/ERR5911108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5911108/ERR5911108_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911108/23656_7#67.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911108/23656_7#67.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911108/23656_7#67.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911108/23656_7#67.cram.crai		4472STDY7067614
ERR5913675	SAMEA8728806	ERX5554802	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#32	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5913675/ERR5913675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5913675/ERR5913675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913675/26932_5#32.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913675/26932_5#32.cram		4472STDY7625192
ERR5911111	SAMEA8726618	ERX5552238	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#70	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5911111/ERR5911111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5911111/ERR5911111_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911111/23656_7#70.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911111/23656_7#70.cram		4472STDY7067637
ERR5913676	SAMEA8728814	ERX5554803	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#33	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5913676/ERR5913676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5913676/ERR5913676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913676/26932_5#33.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913676/26932_5#33.cram		4472STDY7625200
ERR5911112	SAMEA8726625	ERX5552239	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#71	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5911112/ERR5911112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5911112/ERR5911112_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911112/23656_7#71.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911112/23656_7#71.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911112/23656_7#71.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911112/23656_7#71.cram.crai		4472STDY7067644
ERR5913678	SAMEA8728830	ERX5554805	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#35	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5913678/ERR5913678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5913678/ERR5913678_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913678/26932_5#35.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913678/26932_5#35.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913678/26932_5#35.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913678/26932_5#35.cram.crai		4472STDY7625216
ERR5913679	SAMEA8728838	ERX5554806	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#36	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5913679/ERR5913679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5913679/ERR5913679_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913679/26932_5#36.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913679/26932_5#36.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913679/26932_5#36.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913679/26932_5#36.cram.crai		4472STDY7625224
ERR5911113	SAMEA8726670	ERX5552240	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#72	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5911113/ERR5911113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5911113/ERR5911113_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911113/23656_7#72.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911113/23656_7#72.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911113/23656_7#72.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911113/23656_7#72.cram.crai		4472STDY7067652
ERR5911114	SAMEA8726454	ERX5552241	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#73	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5911114/ERR5911114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5911114/ERR5911114_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911114/23656_7#73.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911114/23656_7#73.cram		4472STDY7067473
ERR5913682	SAMEA8728870	ERX5554809	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#39	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5913682/ERR5913682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5913682/ERR5913682_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913682/26932_5#39.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913682/26932_5#39.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913682/26932_5#39.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913682/26932_5#39.cram.crai		4472STDY7625256
ERR5911116	SAMEA8726470	ERX5552243	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#75	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5911116/ERR5911116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5911116/ERR5911116_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911116/23656_7#75.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911116/23656_7#75.cram		4472STDY7067489
ERR5913683	SAMEA8728878	ERX5554810	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#40	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913683/ERR5913683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913683/ERR5913683_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913683/26932_5#40.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913683/26932_5#40.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913683/26932_5#40.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913683/26932_5#40.cram.crai		4472STDY7625264
ERR5911118	SAMEA8726486	ERX5552245	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#77	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5911118/ERR5911118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5911118/ERR5911118_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911118/23656_7#77.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911118/23656_7#77.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911118/23656_7#77.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911118/23656_7#77.cram.crai		4472STDY7067505
ERR5913684	SAMEA8728886	ERX5554811	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#41	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913684/ERR5913684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913684/ERR5913684_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913684/26932_5#41.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913684/26932_5#41.cram		4472STDY7625272
ERR5911119	SAMEA8726494	ERX5552246	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#78	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5911119/ERR5911119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5911119/ERR5911119_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911119/23656_7#78.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911119/23656_7#78.cram		4472STDY7067513
ERR5913687	SAMEA8728909	ERX5554814	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5913687/ERR5913687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5913687/ERR5913687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913687/26932_5#44.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913687/26932_5#44.cram		4472STDY7625295
ERR5911121	SAMEA8726502	ERX5552248	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#80	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5911121/ERR5911121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5911121/ERR5911121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911121/23656_7#80.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911121/23656_7#80.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911121/23656_7#80.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911121/23656_7#80.cram.crai		4472STDY7067521
ERR5913688	SAMEA8728919	ERX5554815	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#45	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5913688/ERR5913688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5913688/ERR5913688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913688/26932_5#45.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913688/26932_5#45.cram		4472STDY7625303
ERR5911122	SAMEA8726510	ERX5552249	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#81	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5911122/ERR5911122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5911122/ERR5911122_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911122/23656_7#81.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911122/23656_7#81.cram		4472STDY7067529
ERR5913689	SAMEA8728926	ERX5554816	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#46	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5913689/ERR5913689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5913689/ERR5913689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913689/26932_5#46.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913689/26932_5#46.cram		4472STDY7625311
ERR5911123	SAMEA8726518	ERX5552250	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#82	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5911123/ERR5911123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5911123/ERR5911123_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911123/23656_7#82.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911123/23656_7#82.cram		4472STDY7067537
ERR5913690	SAMEA8728932	ERX5554817	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#47	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5913690/ERR5913690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5913690/ERR5913690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913690/26932_5#47.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913690/26932_5#47.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913690/26932_5#47.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913690/26932_5#47.cram.crai		4472STDY7625319
ERR5911124	SAMEA8726525	ERX5552251	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#83	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5911124/ERR5911124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5911124/ERR5911124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911124/23656_7#83.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911124/23656_7#83.cram		4472STDY7067544
ERR5911125	SAMEA8726532	ERX5552252	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#84	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5911125/ERR5911125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5911125/ERR5911125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911125/23656_7#84.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911125/23656_7#84.cram		4472STDY7067551
ERR5913693	SAMEA8728769	ERX5554820	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#50	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913693/ERR5913693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913693/ERR5913693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913693/26932_5#50.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913693/26932_5#50.cram		4472STDY7625154
ERR5913694	SAMEA8728776	ERX5554821	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#51	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913694/ERR5913694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913694/ERR5913694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913694/26932_5#51.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913694/26932_5#51.cram		4472STDY7625162
ERR5913702	SAMEA8728831	ERX5554829	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#59	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5913702/ERR5913702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5913702/ERR5913702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913702/26932_5#59.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913702/26932_5#59.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913702/26932_5#59.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913702/26932_5#59.cram.crai		4472STDY7625217
ERR5911128	SAMEA8726563	ERX5552255	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#87	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5911128/ERR5911128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5911128/ERR5911128_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911128/23656_7#87.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911128/23656_7#87.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911128/23656_7#87.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911128/23656_7#87.cram.crai		4472STDY7067583
ERR5913703	SAMEA8728840	ERX5554830	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#60	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913703/ERR5913703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5913703/ERR5913703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913703/26932_5#60.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913703/26932_5#60.cram		4472STDY7625225
ERR5911129	SAMEA8726573	ERX5552256	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#88	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5911129/ERR5911129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5911129/ERR5911129_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911129/23656_7#88.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911129/23656_7#88.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911129/23656_7#88.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911129/23656_7#88.cram.crai		4472STDY7067591
ERR5913704	SAMEA8728856	ERX5554831	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26932_5#61	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913704/ERR5913704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5913704/ERR5913704_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913704/26932_5#61.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5913704/26932_5#61.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913704/26932_5#61.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5913704/26932_5#61.cram.crai		4472STDY7625241
ERR5911130	SAMEA8726581	ERX5552257	PRJEB44892	5821	Plasmodium berghei	SC_EXP_23656_7#89	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5911130/ERR5911130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5911130/ERR5911130_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911130/23656_7#89.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5911130/23656_7#89.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911130/23656_7#89.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5911130/23656_7#89.cram.crai		4472STDY7067599
