# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/reference/PlasmoDB-62_PbergheiANKA.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/featurecounts/pb_2017_final_counts_output.txt" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_1_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_2_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_3_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_1_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_2_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_3_trimmed.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_1_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_2_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_3_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_1_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_2_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_3_trimmed.bam.sort.bam
PBANKA_0901900	PbANKA_09_v3	53283	61823	-	8541	91463	82118	95890	1740	2130	826
PBANKA_0902000	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	64358;64626;64854;65256	64487;64695;64917;65300	+;+;+;+	309	82	64	91	5473	5841	7289
PBANKA_0902100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	69123;78385;78738	78283;78601;79055	+;+;+	9696	540	390	454	396	272	130
PBANKA_0902200	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	79717;80007;80315;80552;80701;81000;81148	79826;80143;80434;80594;80782;81055;81160	-;-;-;-;-;-;-	561	584	502	555	1321	1347	1250
PBANKA_0902300	PbANKA_09_v3;PbANKA_09_v3	83432;84751	84608;91703	+;+	8130	6442	6308	6478	1142	1102	787
PBANKA_0902400	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	92559;93001;93243;93398;93582;93725;93937;94150;94496	92811;93155;93300;93501;93629;93840;94005;94351;95806	+;+;+;+;+;+;+;+;+	2316	330	238	477	19065	16686	22712
PBANKA_0902500	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	96381;96733;96962;97174	96653;96785;97037;99624	-;-;-;-	2853	4793	4832	5420	3111	3018	2609
PBANKA_0902600	PbANKA_09_v3	101503	102417	-	915	26	8	26	2598	2097	3458
PBANKA_0902700	PbANKA_09_v3;PbANKA_09_v3	104402;105443	105213;105467	+;+	837	407	326	426	176	277	213
PBANKA_0902800	PbANKA_09_v3;PbANKA_09_v3	106947;107458	107344;107560	+;+	501	36	27	10	46	41	21
PBANKA_0902900	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	108009;108256;108491;108819;108972;109158;109354;109513	108137;108317;108585;108843;109002;109250;109423;109535	+;+;+;+;+;+;+;+	528	97023	94405	94119	6360	7911	5098
PBANKA_0903000	PbANKA_09_v3	110721	112709	+	1989	2405	2302	2109	2813	3394	3213
PBANKA_0903100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	112972;113136;113320;113485;113774;113942;114054;114239;114476;114712;115224	113038;113197;113354;113555;113816;113982;114115;114304;114571;115127;115245	-;-;-;-;-;-;-;-;-;-;-	981	784	696	760	11475	11479	15072
PBANKA_0903200	PbANKA_09_v3	116679	119492	+	2814	559	634	525	619	580	429
PBANKA_0903300	PbANKA_09_v3	119741	120868	-	1128	404	434	503	609	379	623
PBANKA_0903400	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	122618;124716;125003	124552;124858;125030	+;+;+	2106	775	893	615	1722	2192	1708
PBANKA_0903500	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	125204;125329;125614	125235;125491;127734	-;-;-	2316	269	267	301	1194	1075	884
PBANKA_0903600	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	130352;132739;133033;133220	132627;132833;133079;133246	+;+;+;+	2445	3571	3058	2922	10036	7766	8078
PBANKA_0903700	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	133999;134282;134420;134589	134059;134339;134494;134667	+;+;+;+	273	2145	1800	1542	1694	2108	1457
PBANKA_0903800	PbANKA_09_v3	138535	141432	+	2898	56886	58962	64813	1345	1850	1058
PBANKA_0903900	PbANKA_09_v3	144320	147259	+	2940	573	509	489	2966	2037	2287
PBANKA_0904000	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	148049;148725;148910;149306;149527;149913	148614;148795;149142;149435;149756;150473	+;+;+;+;+;+	1791	2956	2809	2808	166	306	50
PBANKA_0904100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	151464;151861;151981;152122	151479;151901;152046;152622	+;+;+;+	624	1668	1517	1465	1255	1770	616
PBANKA_0904200	PbANKA_09_v3	153286	154764	-	1479	13835	14539	15306	421	698	217
PBANKA_0904300	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	155684;156164;156299;156620;156900	156028;156210;156443;156786;156981	+;+;+;+;+	786	1131	1194	1264	171	166	121
PBANKA_0904400	PbANKA_09_v3	157372	158295	-	924	688	727	688	808	834	660
PBANKA_0904500	PbANKA_09_v3	159745	160842	-	1098	823	607	810	3286	2779	3440
PBANKA_0904600	PbANKA_09_v3	161941	165516	-	3576	3024	2760	3797	15229	11893	14914
PBANKA_0904700	PbANKA_09_v3;PbANKA_09_v3	167509;167855	167562;167920	+;+	120	4013	3395	2770	5283	6504	2419
PBANKA_0904800	PbANKA_09_v3;PbANKA_09_v3	168674;169503	169417;169646	+;+	888	214	248	209	7068	6713	9806
PBANKA_0904900	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	170089;170373;170596	170253;170474;170718	+;+;+	390	1248	1206	963	678	947	507
PBANKA_0905000	PbANKA_09_v3;PbANKA_09_v3	171212;171580	171346;171693	-;-	249	2965	2740	1892	4914	6141	2948
PBANKA_0905100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	173159;173315;174151	173219;174054;174432	+;+;+	1083	588	413	488	377	403	187
PBANKA_0905200	PbANKA_09_v3	174843	177200	-	2358	1249	1116	1103	5711	4633	5721
PBANKA_0905300	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	178400;178713;179035;179340;180145;181078	178575;178884;179184;179977;180986;181580	-;-;-;-;-;-	2481	817	789	825	3419	2940	3901
PBANKA_0905400	PbANKA_09_v3	182214	182930	+	717	242	314	348	2091	1963	2593
PBANKA_0905500	PbANKA_09_v3;PbANKA_09_v3	183645;186204	186099;186289	+;+	2541	146	168	169	4144	3485	4930
PBANKA_0905600	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	186790;186951;187246;187463;187734;188095	186795;187131;187341;187547;187817;188110	-;-;-;-;-;-	468	11144	10384	8841	5207	6369	3599
PBANKA_0905700	PbANKA_09_v3	189929	190933	+	1005	734	674	697	663	491	391
PBANKA_0905800	PbANKA_09_v3;PbANKA_09_v3	191771;192782	192624;192905	-;-	978	710	687	662	1075	1163	607
PBANKA_0905900	PbANKA_09_v3;PbANKA_09_v3	196868;197409	197309;201157	+;+	4191	80341	77037	91646	1187	1581	538
PBANKA_0906000	PbANKA_09_v3	201895	202941	-	1047	448	444	486	56	56	35
PBANKA_0906100	PbANKA_09_v3	203919	205118	-	1200	440	420	523	80	81	42
PBANKA_0906200	PbANKA_09_v3	206269	207096	-	828	2370	2168	2056	2833	2857	2446
PBANKA_0906300	PbANKA_09_v3	208096	209700	+	1605	280	264	267	387	392	284
PBANKA_0906400	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	210862;211172;211428	211022;211313;211556	+;+;+	432	5652	5101	3719	7568	9845	4851
PBANKA_0906500	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	212735;213056;213381	212876;213134;213540	+;+;+	381	4536	4309	2874	6291	8256	3691
PBANKA_0906600	PbANKA_09_v3;PbANKA_09_v3	215254;215465	215265;216895	+;+	1443	1238	1171	1158	1453	1647	1179
PBANKA_0906700	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	217518;217767;222264	217654;222120;222380	-;-;-	4608	959	977	1141	8161	6138	9677
PBANKA_0906800	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	224361;224536;224750	224421;224605;225320	+;+;+	702	29	48	70	96	73	74
PBANKA_0906900	PbANKA_09_v3	228144	235154	+	7011	2839	3070	2973	14602	14205	15519
PBANKA_0907000	PbANKA_09_v3	236054	237952	-	1899	2150	1786	2331	237	238	171
PBANKA_0907100	PbANKA_09_v3	239305	240912	+	1608	76792	70227	76635	954	1655	559
PBANKA_0907200	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	243537;244018;244174;244363;244697;245144;245387	243836;244087;244225;244502;244960;245215;245676	+;+;+;+;+;+;+	1188	2657	2466	2388	1111	1351	942
PBANKA_0907300	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	246278;246410;246585;246768;246931	246309;246467;246666;246813;247648	-;-;-;-;-	936	1060	1162	1048	958	1134	615
PBANKA_0907400	PbANKA_09_v3	248313	249083	+	771	769	726	746	2023	2131	2193
PBANKA_0907500	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	249363;249512;249690;249810;249983;250112;250360;250599;250761;250935;251115;251347;251529;251688	249413;249585;249703;249840;250001;250188;250460;250653;250778;251030;251244;251384;251579;251832	-;-;-;-;-;-;-;-;-;-;-;-;-;-	900	1419	1342	1439	9376	9097	11045
PBANKA_0907600	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	252285;252750;252928;253209;253502	252656;252824;253040;253308;253633	-;-;-;-;-	792	370	304	326	1557	1270	1463
PBANKA_0907700	PbANKA_09_v3;PbANKA_09_v3	254846;257455	257365;257847	+;+	2913	2040	2124	2019	2021	2227	2154
PBANKA_0907800	PbANKA_09_v3;PbANKA_09_v3	258975;259318	259135;259492	+;+	336	1831	1494	1564	645	619	467
PBANKA_0907900	PbANKA_09_v3	260352	266834	-	6483	106666	94754	111517	3733	3019	2963
PBANKA_0908000	PbANKA_09_v3	268131	270551	-	2421	1996	1851	1891	1432	1558	887
PBANKA_0908100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	272822;273398;273716;274484;277196;278701	273295;273598;274388;277072;278501;278725	+;+;+;+;+;+	5268	1598	1391	1283	2077	1680	1864
PBANKA_0908200	PbANKA_09_v3	279180	281282	-	2103	669	631	514	3251	3306	3739
PBANKA_0908300	PbANKA_09_v3	283521	289379	+	5859	1822	1918	1757	7048	6445	6880
PBANKA_0908400	PbANKA_09_v3	291337	295935	+	4599	793	656	985	198	121	99
PBANKA_0908500	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	296303;296507;296716;297115;297772	296404;296578;297005;297568;301743	-;-;-;-;-	4890	2179	2232	2385	9568	8557	14510
PBANKA_0908600	PbANKA_09_v3;PbANKA_09_v3	302914;303251	303090;303574	-;-	501	839	753	779	830	956	1306
PBANKA_0908700	PbANKA_09_v3	305172	306266	-	1095	1438	1202	1542	3928	3086	3804
PBANKA_0908800	PbANKA_09_v3;PbANKA_09_v3	307689;308115	307692;309058	+;+	948	1787	1519	1457	19035	21099	22373
PBANKA_0908900	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	310598;310784;310991;311269	310663;310865;311073;311427	+;+;+;+	390	3701	3519	3430	4834	5472	5234
PBANKA_0909000	PbANKA_09_v3;PbANKA_09_v3	312178;312830	312641;314267	-;-	1902	379	368	413	164	145	95
PBANKA_0909100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	315070;315309;315519;315832	315157;315406;315719;316041	-;-;-;-	597	1188	1132	1106	843	908	448
PBANKA_0909200	PbANKA_09_v3	317064	323171	+	6108	643	604	625	2370	1551	2310
PBANKA_0909300	PbANKA_09_v3	324254	325798	+	1545	574	520	437	962	918	803
PBANKA_0909400	PbANKA_09_v3	326383	328167	-	1785	912	791	930	3995	3529	4824
PBANKA_0909500	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	330115;331240;331635;331829;331979;332123;332418	331108;331536;331741;331897;332010;332225;332558	+;+;+;+;+;+;+	1743	7798	6859	7495	509	696	279
PBANKA_0909600	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	340404;341352;342119;347107	341202;341915;346956;347484	+;+;+;+	6579	5387	5711	5144	21747	20639	19670
PBANKA_0909700	PbANKA_09_v3;PbANKA_09_v3	348927;349891	349730;350211	+;+	1125	427	418	345	1231	1095	1168
PBANKA_0909800	PbANKA_09_v3	350819	355261	-	4443	640	623	570	1112	830	1066
PBANKA_0909900	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	360201;363669;364069;364915;365248;365699;365961	363499;363900;364810;365043;365547;365863;365980	+;+;+;+;+;+;+	4887	1890	1656	1629	7921	6471	7237
PBANKA_0910000	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	367202;367441;367603;367850	367286;367480;367681;372838	+;+;+;+	5193	950	1093	845	8869	9038	9883
PBANKA_0910100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	373899;374140;375656	373958;375547;375756	+;+;+	1569	441	349	337	860	859	553
PBANKA_0910200	PbANKA_09_v3	376850	379213	-	2364	4567	3755	4195	8332	7042	7534
PBANKA_0910300	PbANKA_09_v3	383738	395317	+	11580	2067	2126	2254	5838	4622	6861
PBANKA_0910350	PbANKA_09_v3;PbANKA_09_v3	396051;396347	396126;396567	+;+	297	107	99	73	154	223	140
PBANKA_0910400	PbANKA_09_v3	396653	397084	+	432	69	57	59	121	160	88
PBANKA_0910500	PbANKA_09_v3;PbANKA_09_v3	397494;397981	397837;398194	-;-	558	48	36	61	2	7	0
PBANKA_0910600	PbANKA_09_v3	398633	399010	-	378	553	518	416	235	256	78
PBANKA_0910700	PbANKA_09_v3	399878	407749	-	7872	1982	2065	2110	2083	2530	2842
PBANKA_0910800	PbANKA_09_v3;PbANKA_09_v3	409065;409625	409374;411543	-;-	2229	163	83	185	7476	5985	9054
PBANKA_0910900	PbANKA_09_v3;PbANKA_09_v3	413318;413534	413360;413934	+;+	444	807	646	765	6590	5474	5607
PBANKA_0911000	PbANKA_09_v3	414799	416976	-	2178	56	35	54	11761	9074	14160
PBANKA_0911100	PbANKA_09_v3;PbANKA_09_v3	417615;418007	417923;418987	+;+	1290	48	15	52	10790	7812	12789
PBANKA_0911200	PbANKA_09_v3;PbANKA_09_v3	419786;420364	420191;420467	+;+	510	441	329	285	1559	1714	1520
PBANKA_0911300	PbANKA_09_v3	421412	422692	+	1281	351	270	128	1037	930	548
PBANKA_0911400	PbANKA_09_v3	424612	426558	+	1947	1018	844	986	1856	1457	1378
PBANKA_0911500	PbANKA_09_v3	428696	430036	+	1341	1817	1770	2030	3160	2788	3446
PBANKA_0911600	PbANKA_09_v3	430529	431425	-	897	1108	863	1022	2740	2983	3158
PBANKA_0911650	PbANKA_09_v3	432075	432274	+	200	2	11	0	189	107	171
PBANKA_0911700	PbANKA_09_v3;PbANKA_09_v3	433109;434344	434207;436937	-;-	3693	4542	3929	4459	35822	30807	50544
PBANKA_0911800	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	440702;441722;441945;442175;442385	441478;441850;442041;442233;442426	+;+;+;+;+	1104	1213	973	1139	1920	1626	1629
PBANKA_0911900	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	443677;444395;444654;444831;445024;445209;445569	444304;444473;444740;444931;445083;445449;445638	-;-;-;-;-;-;-	1266	324	306	164	1014	956	536
PBANKA_0912000	PbANKA_09_v3	446373	449447	-	3075	1700	1700	1225	6717	7115	5629
PBANKA_0912100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	454542;454822;454984;455287;455470;455729;456033;456322	454658;454891;455132;455359;455619;455905;456132;456457	+;+;+;+;+;+;+;+	972	3845	3139	3199	22122	20321	28365
PBANKA_0912200	PbANKA_09_v3	459193	461592	+	2400	558	557	476	861	774	422
PBANKA_0912300	PbANKA_09_v3;PbANKA_09_v3	462202;465420	465170;465492	-;-	3042	3882	3610	3555	4311	3881	2296
PBANKA_0912400	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	467772;468992;469227;469493;469897	468903;469119;469350;469739;470299	+;+;+;+;+	2034	2929	3396	2921	295	450	167
PBANKA_0912500	PbANKA_09_v3	470679	472478	-	1800	27127	24646	30431	729	898	418
PBANKA_0912600	PbANKA_09_v3;PbANKA_09_v3	473402;483261	482973;483432	-;-	9744	1344	1358	1616	22014	14875	26089
PBANKA_0912700	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	486809;487106;487414;487637;487908;488180;488472;488694;488957;489170	486911;487147;487494;487766;488030;488288;488529;488810;489050;489203	+;+;+;+;+;+;+;+;+;+	891	1776	1388	1264	6524	4403	5684
PBANKA_0912800	PbANKA_09_v3	489992	490435	-	444	227	251	212	145	220	98
PBANKA_0912900	PbANKA_09_v3;PbANKA_09_v3	491224;491581	491337;491697	+;+	231	336	301	272	318	359	295
PBANKA_0913000	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	491987;495885;496570;496832;497184	495801;496448;496714;497014;497597	-;-;-;-;-	5121	876	651	954	21869	14768	30486
PBANKA_0913100	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	498541;498799;499624;499832;500126	498707;499488;499710;499894;500153	+;+;+;+;+	1035	847	645	845	3483	2704	4906
PBANKA_0913200	PbANKA_09_v3	502649	503896	+	1248	730	645	680	2736	2305	2880
PBANKA_0913300	PbANKA_09_v3;PbANKA_09_v3	504837;505144	504884;508035	+;+	2940	401	380	389	588	528	561
PBANKA_0913400	PbANKA_09_v3	509205	510938	+	1734	3457	2645	2036	10286	8110	6189
PBANKA_0913500	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	512055;512201;512402;512684;513091;513354;513622	512111;512248;512550;512851;513172;513479;513684	-;-;-;-;-;-;-	693	96	76	90	247	300	127
PBANKA_0913600	PbANKA_09_v3	514313	516175	-	1863	125	103	137	7350	6933	9330
PBANKA_0913700	PbANKA_09_v3	517253	518737	-	1485	1008	882	841	2116	1692	1283
PBANKA_0913800	PbANKA_09_v3;PbANKA_09_v3	520115;521755	521666;524627	+;+	4425	1328	1108	1012	1969	1777	1185
PBANKA_0913900	PbANKA_09_v3;PbANKA_09_v3	525803;526102	525999;530596	-;-	4692	1775	1564	1755	2284	2349	2205
PBANKA_0914000	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	532080;532299;532517;532694;532906;533070	532143;532363;532609;532798;532965;533207	+;+;+;+;+;+	525	575	626	488	710	684	365
PBANKA_0914100	PbANKA_09_v3	533531	539818	-	6288	3007	2938	3189	718	775	365
PBANKA_0914200	PbANKA_09_v3	541415	546949	-	5535	805	1017	757	1586	1767	1471
PBANKA_0914300	PbANKA_09_v3	549526	550797	+	1272	1404	1272	1260	1641	1586	750
PBANKA_0914400	PbANKA_09_v3	551624	553615	-	1992	7402	6767	5468	10192	11110	4985
PBANKA_0914500	PbANKA_09_v3;PbANKA_09_v3	556382;560180	560022;560480	-;-	3942	518	479	584	2730	1946	2864
PBANKA_0914600	PbANKA_09_v3;PbANKA_09_v3	561714;562690	562570;564205	-;-	2373	17281	19317	19025	1706	2261	1198
PBANKA_0914700	PbANKA_09_v3;PbANKA_09_v3	565431;567121	566990;567555	-;-	1995	559	506	318	3354	3133	2971
PBANKA_0914800	PbANKA_09_v3	568418	570256	+	1839	144	130	87	632	522	551
PBANKA_0914900	PbANKA_09_v3;PbANKA_09_v3	570564;571094	570962;571849	-;-	1155	409	498	427	475	519	364
PBANKA_0915000	PbANKA_09_v3	573540	575210	-	1671	107	141	30	544	769	174
PBANKA_0915100	PbANKA_09_v3	576974	578095	-	1122	23	30	25	139	233	39
PBANKA_0915200	PbANKA_09_v3;PbANKA_09_v3	580909;584543	584410;584874	+;+	3834	253	353	128	1294	1704	671
PBANKA_0915300	PbANKA_09_v3;PbANKA_09_v3	585333;585567	585482;588509	-;-	3093	1070	1046	916	1886	1987	1107
PBANKA_0915400	PbANKA_09_v3	589930	590019	-	90	5922	6440	6562	136	215	85
PBANKA_0915500	PbANKA_09_v3	591133	591732	-	600	216	213	212	240	210	121
PBANKA_0915600	PbANKA_09_v3	592875	593651	-	777	3918	2796	2908	2561	2911	1843
PBANKA_0915700	PbANKA_09_v3	594650	595654	-	1005	793	497	501	625	654	366
PBANKA_0915800	PbANKA_09_v3;PbANKA_09_v3	596217;596508	596346;597466	+;+	1089	657	590	466	496	651	346
PBANKA_0915900	PbANKA_09_v3	597893	601921	-	4029	120	132	141	468	412	555
PBANKA_0916000	PbANKA_09_v3	603855	607196	+	3342	272	219	120	1567	1247	1166
PBANKA_0916100	PbANKA_09_v3	607834	608655	-	822	1098	1004	1144	26027	25932	35997
PBANKA_0916200	PbANKA_09_v3;PbANKA_09_v3	611343;611538	611400;613111	+;+	1632	4117	3268	3026	13330	12162	11946
PBANKA_0916300	PbANKA_09_v3	614842	617580	+	2739	7	10	15	18	10	5
PBANKA_0916400	PbANKA_09_v3	618560	620887	-	2328	2920	2293	2679	10896	8318	12632
PBANKA_0916500	PbANKA_09_v3	623708	625864	+	2157	36	34	44	133	98	71
PBANKA_0916600	PbANKA_09_v3	627356	630946	+	3591	2048	1572	2200	2925	2079	3279
PBANKA_0916650	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	631919;632093;632366;632493;632710	631968;632246;632404;632561;632808	+;+;+;+;+	411	2113	1693	1765	161	130	148
PBANKA_0916700	PbANKA_09_v3	634570	635361	+	792	79874	75698	71679	2004	2471	1761
PBANKA_0916800	PbANKA_09_v3;PbANKA_09_v3	636875;639496	639359;641537	+;+	4527	83	79	66	252	145	178
PBANKA_0916900	PbANKA_09_v3	642119	643456	+	1338	773	607	784	547	516	460
PBANKA_0917000	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	643660;643962;644299;644803;645190;645513	643872;644093;644631;644934;645337;645736	-;-;-;-;-;-	1182	472	588	550	9112	10163	9978
PBANKA_0917100	PbANKA_09_v3	646946	648832	+	1887	987	961	1030	1302	1027	1337
PBANKA_0917200	PbANKA_09_v3	649954	650388	+	435	2199	2245	2121	1570	1600	1317
PBANKA_0917300	PbANKA_09_v3;PbANKA_09_v3	650848;651177	650958;654593	-;-	3528	231	200	234	499	444	414
PBANKA_0917400	PbANKA_09_v3;PbANKA_09_v3	655120;655530	655269;656909	-;-	1530	876	994	1037	8641	8802	13097
PBANKA_0917500	PbANKA_09_v3	659130	663992	+	4863	3696	3829	4160	7634	6484	8315
PBANKA_0917700	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	664052;664288;664468;664647;664849;665124	664190;664359;664560;664718;664950;666922	-;-;-;-;-;-	2277	1279	1524	1398	3102	2958	3060
PBANKA_0917800	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	667362;667781;667940;668138;668410;668612;670195	667505;667828;668017;668200;668496;670006;671214	-;-;-;-;-;-;-	2835	821	845	822	671	690	423
PBANKA_0917900	PbANKA_09_v3	672339	673694	-	1356	3000	2541	2355	5046	4638	3675
PBANKA_0917980	PbANKA_09_v3	675732	675837	-	106	211	242	230	167	232	103
PBANKA_0917990	PbANKA_09_v3	675988	676082	-	95	326	270	325	193	224	107
PBANKA_0918000	PbANKA_09_v3	676248	677195	-	948	13276	11775	9860	15102	18035	8789
PBANKA_0918100	PbANKA_09_v3	679335	679580	+	246	1312	1470	1113	2902	3382	1493
PBANKA_0918200	PbANKA_09_v3	680989	683202	+	2214	204	128	169	490	203	272
PBANKA_0918300	PbANKA_09_v3	683880	685382	-	1503	3603	2871	3439	5508	3800	3734
PBANKA_0918400	PbANKA_09_v3	687740	688573	-	834	639	591	593	340	300	290
PBANKA_0918500	PbANKA_09_v3	690220	690750	+	531	780	666	890	1277	833	925
PBANKA_0918600	PbANKA_09_v3	692141	695191	-	3051	3029	3312	3253	12475	12188	13908
PBANKA_0918700	PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3;PbANKA_09_v3	696116;696365;696526;696737;696981	696211;696418;696600;696799;698543	-;-;-;-;-	1851	262	284	317	332	384	286
PBANKA_0918800	PbANKA_09_v3	700128	701981	+	1854	531	533	374	1042	1307	462
PBANKA_0918900	PbANKA_09_v3	703423	708786	+	5364	889	747	850	320	319	198
