# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/reference_genome/PlasmoDB-62_Pyoeliiyoelii17X.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/nc_removed_data/Count/output.txt" "WT_female_R1.bam.sort.bam" "WT_female_R2.bam.sort.bam" "WT_female_R3.bam.sort.bam" "WT_male_R1.bam.sort.bam" "WT_male_R2.bam.sort.bam" "WT_male_R3.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	WT_female_R1.bam.sort.bam	WT_female_R2.bam.sort.bam	WT_female_R3.bam.sort.bam	WT_male_R1.bam.sort.bam	WT_male_R2.bam.sort.bam	WT_male_R3.bam.sort.bam
PY17X_1402900	Py17X_14_v3;Py17X_14_v3	215348;215699	215513;216117	-;-	585	8257	5971	8812	1160	1261	1283
PY17X_1403000	Py17X_14_v3	219017	221383	+	2367	97	92	273	40	26	42
PY17X_1403100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	222200;222491;222725	222261;222599;222907	+;+;+	354	1821	1560	2425	348	435	418
PY17X_1403200	Py17X_14_v3;Py17X_14_v3	223160;223534	223326;224050	+;+	684	4735	3608	4727	630	707	898
PY17X_1403300	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	224717;225253;225437;225685;225954	225004;225337;225544;225799;225984	-;-;-;-;-	627	1182	1204	1371	12	23	13
PY17X_1403400	Py17X_14_v3	227104	228117	+	1014	220	320	313	3	1	3
PY17X_1403500	Py17X_14_v3	229770	230708	-	939	172	120	251	599	605	740
PY17X_1403600	Py17X_14_v3;Py17X_14_v3	232824;233181	232979;238091	-;-	5067	1255	1223	1492	105	103	134
PY17X_1403700	Py17X_14_v3;Py17X_14_v3	239876;240440	240127;240556	+;+	369	355	340	568	15	48	37
PY17X_1403800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	241519;241659;241874;242034;242264;242462	241543;241765;241910;242099;242350;245043	+;+;+;+;+;+	2904	381	446	428	2423	2630	2681
PY17X_1403900	Py17X_14_v3	245538	270200	-	24663	1459	1207	836	5524	3532	4450
PY17X_1404000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	272735;272965;273145;273617;273884	272827;273060;273332;273759;273975	+;+;+;+;+	612	97	90	84	22218	27616	28161
PY17X_1404100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	274417;274701;274902;275079	274523;274788;274958;277613	-;-;-;-	2787	5046	4631	5040	19886	22056	22827
PY17X_1404200	Py17X_14_v3;Py17X_14_v3	279216;281853	281721;282043	-;-	2697	2485	1727	2320	214155	243420	248427
PY17X_1404300	Py17X_14_v3;Py17X_14_v3	283707;284034	283843;285384	-;-	1488	590	522	542	2673	3419	3819
PY17X_1404400	Py17X_14_v3	287343	287891	+	549	842	904	1082	121	77	189
PY17X_1404500	Py17X_14_v3;Py17X_14_v3	288072;288434	288275;289891	-;-	1662	620	513	822	14681	14738	16793
PY17X_1404600	Py17X_14_v3;Py17X_14_v3	295905;296072	296069;296293	-;-	387	25	27	52	6372	4588	5858
PY17X_1404700	Py17X_14_v3	298420	301911	+	3492	19	14	15	83	55	71
PY17X_1404800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	302505;302881;303159;303507;303706;303912	302726;303060;303361;303603;303790;303952	+;+;+;+;+;+	828	58	51	49	24	12	43
PY17X_1404900	Py17X_14_v3	304308	304429	-	122	9	5	11	2	10	2
PY17X_1405000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	305660;305931;306108;306250;306436;306630;306805;306972;307184	305734;305997;306163;306316;306515;306700;306853;307058;310417	-;-;-;-;-;-;-;-;-	3786	2489	1969	2092	129	159	138
PY17X_1405100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	312757;313230;313444;313792	312827;313316;313615;313842	+;+;+;+	381	76	73	103	34	23	21
PY17X_1405200	Py17X_14_v3	314900	318763	+	3864	650	635	654	149	122	171
PY17X_1405300	Py17X_14_v3	319736	320932	-	1197	775	683	780	47	43	26
PY17X_1405400	Py17X_14_v3	322268	323260	+	993	3292	3438	3866	8	12	14
PY17X_1405500	Py17X_14_v3;Py17X_14_v3	323559;323886	323723;333827	-;-	10107	900	1108	886	457	343	375
PY17X_1405600	Py17X_14_v3;Py17X_14_v3	335205;335619	335470;337029	-;-	1677	166	235	320	10	8	5
PY17X_1405700	Py17X_14_v3	337597	339855	+	2259	65	70	63	0	3	7
PY17X_1405800	Py17X_14_v3;Py17X_14_v3	340199;340544	340406;341328	-;-	993	335	317	316	40	67	50
PY17X_1405900	Py17X_14_v3	343385	343996	+	612	56	92	72	17	31	38
PY17X_1406000	Py17X_14_v3	344834	345700	+	867	340	315	290	3	1	0
PY17X_1406100	Py17X_14_v3;Py17X_14_v3	347000;348037	347862;348607	-;-	1434	1325	1094	1461	950	1019	1016
PY17X_1406200	Py17X_14_v3	350511	354212	+	3702	115	202	170	34	33	46
PY17X_1406300	Py17X_14_v3	355152	355571	+	420	1061	1384	1219	63	93	127
PY17X_1406400	Py17X_14_v3	356543	358081	-	1539	1586	1517	2028	299	287	280
PY17X_1406500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	360499;360923;362568;362898;363118;363356;363548	360708;362452;362778;362959;363221;363446;363616	+;+;+;+;+;+;+	2277	1096	1122	1242	306	327	312
PY17X_1406600	Py17X_14_v3	364110	365291	-	1182	1998	1338	2014	10906	12782	13367
PY17X_1406700	Py17X_14_v3	368168	371917	+	3750	436	443	447	35130	25323	37349
PY17X_1406800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	372787;373357;374527	373198;374249;374589	-;-;-	1368	1085	906	1485	5126	6053	6580
PY17X_1406900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	376040;376287;376517;376681	376106;376349;376572;377481	-;-;-;-	987	2589	2110	3197	10647	9787	12372
PY17X_1407000	Py17X_14_v3	379408	380532	-	1125	353	377	510	313	325	428
PY17X_1407100	Py17X_14_v3;Py17X_14_v3	381507;383127	382854;383185	+;+	1407	663	532	658	603	644	703
PY17X_1407200	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	383253;383502;383768	383318;383586;384366	-;-;-	750	898	685	921	90	111	117
PY17X_1407300	Py17X_14_v3	385468	388119	+	2652	608	489	594	34	51	46
PY17X_1407400	Py17X_14_v3	388677	389669	-	993	31	25	37	13	8	9
PY17X_1407500	Py17X_14_v3	390392	392362	+	1971	49	50	46	671	1166	894
PY17X_1407600	Py17X_14_v3;Py17X_14_v3	392635;393380	393248;393794	-;-	1029	263	205	236	8722	9010	10061
PY17X_1407700	Py17X_14_v3	394611	394877	-	267	258	237	300	1761	1863	2096
PY17X_1407800	Py17X_14_v3;Py17X_14_v3	396222;398224	398116;398338	-;-	2010	3953	3181	3893	14398	12944	15966
PY17X_1407900	Py17X_14_v3	400668	404210	+	3543	1496	1284	1958	14122	11170	14502
PY17X_1408000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	404972;405188;405570	405056;405407;406788	-;-;-	1524	533	342	466	545	539	593
PY17X_1408100	Py17X_14_v3;Py17X_14_v3	407854;410211	410044;410344	-;-	2325	4704	6182	6190	3556	4253	3753
PY17X_1408200	Py17X_14_v3	412538	414544	+	2007	854	1059	1271	7545	7823	8720
PY17X_1408300	Py17X_14_v3	416101	416547	+	447	1339	1341	1548	8760	5243	11220
PY17X_1408400	Py17X_14_v3;Py17X_14_v3	417337;424162	423761;424189	-;-	6453	661	540	516	1104	843	1060
PY17X_1408500	Py17X_14_v3;Py17X_14_v3	426970;427372	427136;427453	+;+	249	3806	3262	4170	4160	5189	5137
PY17X_1408600	Py17X_14_v3;Py17X_14_v3	428077;434401	434214;443115	-;-	14853	1089	726	777	20819	13779	16592
PY17X_1408700	Py17X_14_v3	444550	445920	-	1371	1127	1675	1607	329	440	503
PY17X_1408800	Py17X_14_v3	447327	451361	-	4035	258	263	206	505	455	690
PY17X_1408900	Py17X_14_v3	451951	453264	+	1314	706	601	862	4455	4192	5464
PY17X_1409000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	453728;453952;454105;454287;454456;454698;454943;455120;455320;455496;455638;455796;456013	453826;454012;454164;454323;454550;454848;455003;455233;455380;455554;455701;455886;456418	-;-;-;-;-;-;-;-;-;-;-;-;-	1359	1122	719	1198	2515	2495	2448
PY17X_1409100	Py17X_14_v3	458270	462553	-	4284	10566	8640	8785	20650	15319	18575
PY17X_1409200	Py17X_14_v3	465643	466728	-	1086	473	630	811	301	178	464
PY17X_1409300	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	469213;469520;470191	469392;469669;470352	+;+;+	492	11019	8730	12019	5848	6953	7257
PY17X_1409400	Py17X_14_v3	469816	470073	+	258	51	46	58	8	5	2
PY17X_1409500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	474469;476573;476830	476362;476628;476856	+;+;+	1977	3063	2255	3611	5079	5069	5642
PY17X_1409600	Py17X_14_v3	477315	479354	-	2040	1146	853	1461	6467	6916	6963
PY17X_1409700	Py17X_14_v3	481768	484920	+	3153	132382	136836	137654	2136	2042	2361
PY17X_1409800	Py17X_14_v3	485870	486493	-	624	1000	783	869	43	36	60
PY17X_1409900	Py17X_14_v3	487635	488411	+	777	28	46	34	26	18	22
PY17X_1410000	Py17X_14_v3	489502	493923	+	4422	276	376	286	82	87	131
PY17X_1410100	Py17X_14_v3;Py17X_14_v3	494302;495321	495185;495402	-;-	966	87	68	95	28	31	34
PY17X_1410200	Py17X_14_v3	495972	496583	+	612	19	8	22	10	22	12
PY17X_1410300	Py17X_14_v3	497625	498395	+	771	1555	1291	1854	86	79	112
PY17X_1410400	Py17X_14_v3	499542	502514	+	2973	1	4	14	100	118	89
PY17X_1410500	Py17X_14_v3;Py17X_14_v3	503335;503626	503440;503954	+;+	435	4	5	17	118	148	123
PY17X_1410600	Py17X_14_v3	504597	505334	-	738	569	728	581	94	119	122
PY17X_1410700	Py17X_14_v3	508756	513753	+	4998	699	585	719	1925	1652	1849
PY17X_1410800	Py17X_14_v3	514427	515038	-	612	628	462	569	52	69	61
PY17X_1410900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	516291;516432;516576;516786;517026;517292	516316;516468;516632;516909;517137;517523	-;-;-;-;-;-	588	195	116	196	43	102	94
PY17X_1411000	Py17X_14_v3	519419	519883	-	465	45609	40737	54914	414	541	474
PY17X_1411100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	521163;521418;521653	521274;521536;524766	-;-;-	3345	636	567	658	102	76	98
PY17X_1411200	Py17X_14_v3	525424	526326	+	903	167	100	119	52	44	53
PY17X_1411300	Py17X_14_v3;Py17X_14_v3	526683;527122	526841;527226	-;-	264	258	270	241	2206	1629	2785
PY17X_1411400	Py17X_14_v3	529127	530581	+	1455	220	195	53	240444	253745	252315
PY17X_1411500	Py17X_14_v3	531220	532800	-	1581	410	349	462	6137	5684	8213
PY17X_1411600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	533810;534782;535036	534616;534871;535089	+;+;+	951	1964	1758	2284	47	40	94
PY17X_1411700	Py17X_14_v3	536903	538282	+	1380	840	572	844	287	240	261
PY17X_1411800	Py17X_14_v3;Py17X_14_v3	539462;540967	540655;541035	-;-	1263	4752	4021	4989	2290	2726	2784
PY17X_1411900	Py17X_14_v3	543371	544831	+	1461	24006	20897	24909	7118	5149	8475
PY17X_1412000	Py17X_14_v3	545779	546240	-	462	71	100	81	115	124	121
PY17X_1412100	Py17X_14_v3	548420	551614	+	3195	6307	4556	5584	8759	8382	11307
PY17X_1412200	Py17X_14_v3	553888	555723	+	1836	4552	3412	6014	27808	30321	32521
PY17X_1412300	Py17X_14_v3	557848	559041	+	1194	212	204	206	8	13	19
PY17X_1412400	Py17X_14_v3;Py17X_14_v3	559930;562939	562695;563217	-;-	3045	997	939	897	11	21	17
PY17X_1412500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	564160;565017;565250	564866;565098;565327	+;+;+	867	637	635	574	11	12	4
PY17X_1412600	Py17X_14_v3	565362	566183	-	822	199	190	131	13	8	4
PY17X_1412700	Py17X_14_v3	566841	570047	+	3207	90	97	77	40	19	15
PY17X_1412750	Py17X_14_v3	570771	570962	-	192	5680	4738	6840	621	814	776
PY17X_1412800	Py17X_14_v3	572142	572342	-	201	910	901	1405	33	68	34
PY17X_1412900	Py17X_14_v3	574609	575904	+	1296	5630	4403	5592	311	355	394
PY17X_1413000	Py17X_14_v3;Py17X_14_v3	576438;582810	582354;582874	-;-	5982	4894	5263	4823	14155	11204	12653
PY17X_1413100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	585595;585771;585974;588369	585645;585832;588221;589067	+;+;+;+	3060	8602	7683	9728	12239	10044	11956
PY17X_1413200	Py17X_14_v3;Py17X_14_v3	590477;590692	590574;590830	-;-	237	3106	2738	3690	7213	8752	9053
PY17X_1413300	Py17X_14_v3;Py17X_14_v3	593795;602347	602157;602404	+;+	8421	87	96	151	422	355	318
PY17X_1413400	Py17X_14_v3	603102	605069	+	1968	301	238	300	568	497	606
PY17X_1413500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	605502;605874;606251	605788;606147;606373	+;+;+	684	474	475	515	20	7	16
PY17X_1413600	Py17X_14_v3	606846	609242	-	2397	46	70	53	94	69	91
PY17X_1413700	Py17X_14_v3;Py17X_14_v3	609743;613429	613194;614530	-;-	4554	11	12	31	79	60	63
PY17X_1413800	Py17X_14_v3	615731	621442	-	5712	457	545	461	22	20	37
PY17X_1413900	Py17X_14_v3	622858	623658	-	801	50	57	101	4	9	24
PY17X_1414000	Py17X_14_v3;Py17X_14_v3	624423;633949	633724;634453	-;-	9807	384	554	473	648	543	705
PY17X_1414100	Py17X_14_v3	636038	637237	-	1200	1415	1536	1813	12	6	20
PY17X_1414200	Py17X_14_v3	638373	641921	+	3549	853	700	758	316	319	445
PY17X_1414300	Py17X_14_v3	642911	644968	+	2058	11	20	12	68	98	51
PY17X_1414400	Py17X_14_v3	646352	653386	+	7035	594	601	656	3338	3936	3214
PY17X_1414500	Py17X_14_v3	653851	655245	-	1395	84	49	64	12	9	4
PY17X_1414600	Py17X_14_v3;Py17X_14_v3	656220;656600	656434;656756	-;-	372	1688	1330	2083	301	238	447
PY17X_1414700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	657728;658065;658437;658715	657913;658235;658554;658860	-;-;-;-	621	4910	4687	5923	1839	1798	2172
PY17X_1414800	Py17X_14_v3	659727	660962	+	1236	1220	1727	1628	146	120	183
PY17X_1414900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	661956;662919;663086;663353	662804;662951;663147;663476	-;-;-;-	1068	3849	2979	3072	942	1092	1221
PY17X_1415000	Py17X_14_v3;Py17X_14_v3	664508;664900	664720;665214	-;-	528	12	15	27	13142	19539	18129
PY17X_1415100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	667109;667276;667460;667725;668020	667138;667360;667595;667815;668883	+;+;+;+;+	1206	976	949	1518	1018	1153	1075
PY17X_1415200	Py17X_14_v3;Py17X_14_v3	670995;671547	671352;671833	+;+	645	782	790	938	275	345	322
PY17X_1415300	Py17X_14_v3	672635	673732	+	1098	33	18	30	6036	7378	7181
PY17X_1415400	Py17X_14_v3	674119	677178	-	3060	116	117	163	713	1075	1223
PY17X_1415500	Py17X_14_v3;Py17X_14_v3	678896;679051	678928;680592	+;+	1575	4415	4302	5079	68	100	65
PY17X_1415600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	682121;682410;684207;684386;684600	682161;683434;684234;684499;684651	-;-;-;-;-	1260	1583	1552	2531	2764	2768	3195
PY17X_1415700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	686681;686951;687220;687466	686862;687041;687315;687642	-;-;-;-	546	1797	1533	1695	272	204	358
PY17X_1415800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	688880;689150;689363;689580;689823;690030;690254;690535;690879	688972;689196;689458;689659;689877;690088;690293;690669;690921	-;-;-;-;-;-;-;-;-	648	32823	27150	35191	193	283	281
PY17X_1415900	Py17X_14_v3	691987	692943	+	957	1142	925	1440	152	150	152
PY17X_1416000	Py17X_14_v3	693772	694947	-	1176	1723	2226	1795	217	266	283
PY17X_1416100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	697943;701284;701500;701780	701164;701373;701661;701839	+;+;+;+	3534	412	419	416	1086	1328	1535
PY17X_1416200	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	702294;702496;702654;702831;702960;703111;703274;703431;703630;703749;703907;704093;704379	702363;702537;702736;702873;703019;703180;703292;703531;703675;703824;703948;704284;704521	-;-;-;-;-;-;-;-;-;-;-;-;-	987	60575	53430	66610	3017	3752	3798
PY17X_1416300	Py17X_14_v3	706900	709545	+	2646	1367	1238	1786	8767	9208	9568
PY17X_1416400	Py17X_14_v3;Py17X_14_v3	710723;711205	710893;711693	+;+	660	540	647	642	180	246	379
PY17X_1416500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	712130;712331;712494;712639;712851	712180;712399;712555;712690;712934	-;-;-;-;-	318	13144	11764	12943	261	265	301
PY17X_1416600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	713939;714142;714419;714679;714953;715120;715359	714014;714263;714495;714795;715010;715254;715487	+;+;+;+;+;+;+	714	8316	6681	9059	784	713	1171
PY17X_1416700	Py17X_14_v3	716742	719138	+	2397	451	575	685	1952	1932	2028
PY17X_1416800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	721317;721556;721780	721349;721628;724316	+;+;+	2643	4301	4803	4789	9591	8346	11115
PY17X_1416900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	725573;725817;726679	725731;726418;727807	+;+;+	1890	42293	44598	43426	140	174	195
PY17X_1417000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	727980;728324;728609;728816;729108;729302;729605	728138;728429;728663;728973;729197;729450;729766	-;-;-;-;-;-;-	879	3669	3159	4359	1506	1656	1689
PY17X_1417100	Py17X_14_v3	731069	733369	-	2301	6807	6437	7296	3842	4238	4214
PY17X_1417200	Py17X_14_v3	736493	738415	+	1923	53	56	98	237	261	296
PY17X_1417300	Py17X_14_v3	740321	743155	+	2835	2925	2091	3084	159808	162879	180514
PY17X_1417400	Py17X_14_v3	750282	757790	+	7509	5133	4650	4976	14956	10364	13036
PY17X_1417500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	758679;759498;759694;759973;760168	759328;759570;759762;760020;760182	-;-;-;-;-	855	286	306	321	42	203	55
PY17X_1417600	Py17X_14_v3	761233	761727	+	495	3646	3127	3458	84	86	128
PY17X_1417700	Py17X_14_v3	762527	762802	-	276	745	572	779	17	12	12
PY17X_1417800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	763477;764953;765189;765311;765602;765816;765985	764804;765084;765227;765386;765722;765877;766068	+;+;+;+;+;+;+	1842	543	462	560	17	26	21
PY17X_1417900	Py17X_14_v3	766506	766985	-	480	1051	1153	1091	9	85	14
PY17X_1418000	Py17X_14_v3;Py17X_14_v3	768535;769194	768537;769628	+;+	438	6060	4667	6841	8678	6715	11486
PY17X_1418100	Py17X_14_v3	770153	773002	-	2850	688	537	593	32	55	79
PY17X_1418200	Py17X_14_v3	774155	774727	-	573	403	389	364	40	24	28
PY17X_1418300	Py17X_14_v3	776831	777406	-	576	35	48	26	10	11	20
PY17X_1418400	Py17X_14_v3	778841	780058	+	1218	32	25	22	2	10	2
PY17X_1418500	Py17X_14_v3	782017	786546	+	4530	174	200	141	189	125	229
PY17X_1418600	Py17X_14_v3;Py17X_14_v3	787391;787922	787786;791209	-;-	3684	3155	2993	2364	67250	65997	64627
PY17X_1418700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	793107;793328;793506;793786;794028;794243;794482;794846	793148;793393;793652;793899;794125;794307;794588;794893	+;+;+;+;+;+;+;+	687	39	79	90	2917	3489	3304
PY17X_1418800	Py17X_14_v3	795180	796907	+	1728	293	252	268	6817	5382	7941
PY17X_1418900	Py17X_14_v3	797435	799855	-	2421	54709	54579	55852	422	456	431
PY17X_1419000	Py17X_14_v3	802448	804451	-	2004	17006	13329	19752	7746	7534	9324
PY17X_1419100	Py17X_14_v3	806728	808665	+	1938	115928	99033	136077	176	176	174
PY17X_1419200	Py17X_14_v3	810344	812281	+	1938	381	353	409	2731	2362	2895
PY17X_1419300	Py17X_14_v3	814874	817084	+	2211	499	565	754	1872	2036	2187
PY17X_1419400	Py17X_14_v3	817720	819909	-	2190	4	22	4	246	306	294
PY17X_1419500	Py17X_14_v3	820997	823420	-	2424	1221	1012	1195	423	439	475
PY17X_1419600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	826617;828606;828805;829010;829221;829520;829760;830122;830331;830517;830749;831078	828450;828668;828885;829080;829367;829645;829925;830202;830416;830572;830830;831434	+;+;+;+;+;+;+;+;+;+;+;+	3150	3376	2476	3192	147808	135492	158573
PY17X_1419700	Py17X_14_v3	832428	832652	+	225	116	160	245	89	133	84
PY17X_1419800	Py17X_14_v3	835017	840338	+	5322	6268	6167	6350	7864	6455	7378
PY17X_1419900	Py17X_14_v3	840673	843147	-	2475	1114	1218	1156	3929	3776	4510
PY17X_1420000	Py17X_14_v3	845818	849633	+	3816	830	762	741	4355	4129	4581
PY17X_1420100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	850416;850628;850892;851167;851404	850495;850773;851011;851234;851571	-;-;-;-;-	582	2671	2490	2849	64	75	100
PY17X_1420200	Py17X_14_v3	852757	854334	+	1578	520	643	524	4	2	16
PY17X_1420300	Py17X_14_v3	854973	857237	-	2265	49	46	45	46	60	56
PY17X_1420400	Py17X_14_v3	858062	859048	-	987	159	174	129	5	15	10
PY17X_1420500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	859962;860354;860603;860997;861135;861420	860003;860468;860872;861052;861197;861506	+;+;+;+;+;+	633	2902	2630	3428	1933	1685	2038
PY17X_1420600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	862732;862989;863366;864031;864249	862771;863037;863790;864113;864302	+;+;+;+;+	651	68448	60168	80044	3026	3045	3692
PY17X_1420700	Py17X_14_v3	865736	869752	+	4017	1559	1938	2732	176	207	163
PY17X_1420800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	870758;870964;871208	870787;871069;872343	+;+;+	1272	9683	7550	12407	816	820	1069
PY17X_1420900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	873099;873344;873556;873830	873140;873405;873702;873962	-;-;-;-	384	6205	5171	6594	45	30	69
PY17X_1421000	Py17X_14_v3	875682	877679	+	1998	148455	155841	116976	35	52	53
PY17X_1421100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	877794;877964;878646;883692	877871;878437;883501;884739	-;-;-;-	6456	881	837	511	8	30	12
PY17X_1421200	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	886472;886584;886870	886495;886679;886977	+;+;+	228	59	54	47	96	145	141
PY17X_1421300	Py17X_14_v3	887245	896376	-	9132	66	78	84	8	35	15
PY17X_1421400	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	896967;897154;897589;897800;897941;898151;898340;898564;898763;899016;899185	897018;897274;897702;897846;897994;898238;898448;898637;898905;899064;899224	+;+;+;+;+;+;+;+;+;+;+	891	174	125	144	13	30	14
PY17X_1421500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	899954;900318;900816;901181;901780;902187;902561;902809;903099	900161;900721;901079;901585;901941;902297;902660;902913;904816	-;-;-;-;-;-;-;-;-	3477	406	299	298	125	118	136
PY17X_1421600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	907728;908127;908436;908771;908993;909319;909575;909964;910395	908007;908275;908617;908875;909194;909456;909835;910179;911210	+;+;+;+;+;+;+;+;+	2349	39	60	76	27	35	30
PY17X_1421700	Py17X_14_v3;Py17X_14_v3	912444;912820	912546;913790	+;+	1074	349	352	489	434	494	535
PY17X_1421800	Py17X_14_v3	914523	917528	+	3006	98	64	85	17384	15673	19201
PY17X_1421900	Py17X_14_v3;Py17X_14_v3	918255;920437	920172;921122	+;+	2604	431	385	347	66	41	84
PY17X_1422000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	921806;922032;922292;922481;922634;922813;922934;923087;923358	921937;922156;922337;922518;922706;922857;922963;923141;923440	-;-;-;-;-;-;-;-;-	627	5777	4547	5583	5003	5105	6640
PY17X_1422100	Py17X_14_v3;Py17X_14_v3	924253;924593	924288;925306	-;-	750	545	534	631	911	353	1202
PY17X_1422200	Py17X_14_v3	926837	935893	-	9057	2238	2143	3017	7268	6057	6352
PY17X_1422300	Py17X_14_v3	940160	940531	-	372	17911	15991	21217	706	841	840
PY17X_1422400	Py17X_14_v3	942953	944827	-	1875	1047	1144	974	24875	27554	27913
PY17X_1422500	Py17X_14_v3	946791	950426	+	3636	63479	68870	70911	9733	6906	10568
