# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/reference_genome/PlasmoDB-62_Pyoeliiyoelii17X.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/read_counts/Rbpm1_KO_counts_output.txt" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep1.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep2.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep3.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep1.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep2.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep3.bam.sort.bam
PY17X_1406600	Py17X_14_v3	364110	365291	-	1182	12992	14618	15728
PY17X_1406700	Py17X_14_v3	368168	371917	+	3750	9633	11846	11909
PY17X_1406800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	372787;373357;374527	373198;374249;374589	-;-;-	1368	4401	5208	5597
PY17X_1406900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	376040;376287;376517;376681	376106;376349;376572;377481	-;-;-;-	987	8442	8908	9349
PY17X_1407000	Py17X_14_v3	379408	380532	-	1125	173	170	194
PY17X_1407100	Py17X_14_v3;Py17X_14_v3	381507;383127	382854;383185	+;+	1407	513	530	660
PY17X_1407200	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	383253;383502;383768	383318;383586;384366	-;-;-	750	333	239	258
PY17X_1407300	Py17X_14_v3	385468	388119	+	2652	124	80	72
PY17X_1407400	Py17X_14_v3	388677	389669	-	993	145	116	160
PY17X_1407500	Py17X_14_v3	390392	392362	+	1971	1049	1200	1224
PY17X_1407600	Py17X_14_v3;Py17X_14_v3	392635;393380	393248;393794	-;-	1029	4238	5122	5402
PY17X_1407700	Py17X_14_v3	394611	394877	-	267	41	20	29
PY17X_1407800	Py17X_14_v3;Py17X_14_v3	396222;398224	398116;398338	-;-	2010	8094	9706	10322
PY17X_1407900	Py17X_14_v3	400668	404210	+	3543	8618	9087	9852
PY17X_1408000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	404972;405188;405570	405056;405407;406788	-;-;-	1524	1029	1003	1046
PY17X_1408100	Py17X_14_v3;Py17X_14_v3	407854;410211	410044;410344	-;-	2325	1324	1413	1180
PY17X_1408200	Py17X_14_v3	412538	414544	+	2007	4418	5394	5491
PY17X_1408300	Py17X_14_v3	416101	416547	+	447	4338	5154	5549
PY17X_1408400	Py17X_14_v3;Py17X_14_v3	417337;424162	423761;424189	-;-	6453	3803	3420	3528
PY17X_1408500	Py17X_14_v3;Py17X_14_v3	426970;427372	427136;427453	+;+	249	5738	4826	5028
PY17X_1408600	Py17X_14_v3;Py17X_14_v3	428077;434401	434214;443115	-;-	14853	18258	17608	17790
PY17X_1408700	Py17X_14_v3	444550	445920	-	1371	697	866	882
PY17X_1408800	Py17X_14_v3	447327	451361	-	4035	406	457	482
PY17X_1408900	Py17X_14_v3	451951	453264	+	1314	2851	3258	3669
PY17X_1409000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	453728;453952;454105;454287;454456;454698;454943;455120;455320;455496;455638;455796;456013	453826;454012;454164;454323;454550;454848;455003;455233;455380;455554;455701;455886;456418	-;-;-;-;-;-;-;-;-;-;-;-;-	1359	2513	2368	2206
PY17X_1409100	Py17X_14_v3	458270	462553	-	4284	8169	9556	9345
PY17X_1409200	Py17X_14_v3	465643	466728	-	1086	429	520	458
PY17X_1409300	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	469213;469520;470191	469392;469669;470352	+;+;+	492	8541	7933	8072
PY17X_1409400	Py17X_14_v3	469816	470073	+	258	5	11	1
PY17X_1409500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	474469;476573;476830	476362;476628;476856	+;+;+	1977	5183	5820	5312
PY17X_1409600	Py17X_14_v3	477315	479354	-	2040	5610	4887	5105
PY17X_1409700	Py17X_14_v3	481768	484920	+	3153	1510	1911	1885
PY17X_1409800	Py17X_14_v3	485870	486493	-	624	135	122	195
PY17X_1409900	Py17X_14_v3	487635	488411	+	777	54	17	34
PY17X_1410000	Py17X_14_v3	489502	493923	+	4422	325	473	337
PY17X_1410100	Py17X_14_v3;Py17X_14_v3	494302;495321	495185;495402	-;-	966	146	63	98
PY17X_1410200	Py17X_14_v3	495972	496583	+	612	12	16	10
PY17X_1410300	Py17X_14_v3	497625	498395	+	771	46	69	54
PY17X_1410400	Py17X_14_v3	499542	502514	+	2973	24	33	11
PY17X_1410500	Py17X_14_v3;Py17X_14_v3	503335;503626	503440;503954	+;+	435	38	27	46
PY17X_1410600	Py17X_14_v3	504597	505334	-	738	45	80	54
PY17X_1410700	Py17X_14_v3	508756	513753	+	4998	6599	7359	5459
PY17X_1410800	Py17X_14_v3	514427	515038	-	612	34	55	81
PY17X_1410900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	516291;516432;516576;516786;517026;517292	516316;516468;516632;516909;517137;517523	-;-;-;-;-;-	588	487	313	461
PY17X_1411000	Py17X_14_v3	519419	519883	-	465	303	358	369
PY17X_1411100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	521163;521418;521653	521274;521536;524766	-;-;-	3345	445	283	308
PY17X_1411200	Py17X_14_v3	525424	526326	+	903	372	201	371
PY17X_1411300	Py17X_14_v3;Py17X_14_v3	526683;527122	526841;527226	-;-	264	477	538	648
PY17X_1411400	Py17X_14_v3	529127	530581	+	1455	105954	117457	117061
PY17X_1411500	Py17X_14_v3	531220	532800	-	1581	6149	6481	6034
PY17X_1411600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	533810;534782;535036	534616;534871;535089	+;+;+	951	583	566	780
PY17X_1411700	Py17X_14_v3	536903	538282	+	1380	474	367	513
PY17X_1411800	Py17X_14_v3;Py17X_14_v3	539462;540967	540655;541035	-;-	1263	7874	6388	7691
PY17X_1411900	Py17X_14_v3	543371	544831	+	1461	4202	5128	4937
PY17X_1412000	Py17X_14_v3	545779	546240	-	462	224	232	180
PY17X_1412100	Py17X_14_v3	548420	551614	+	3195	12148	13342	13308
PY17X_1412200	Py17X_14_v3	553888	555723	+	1836	47376	56558	54139
PY17X_1412300	Py17X_14_v3	557848	559041	+	1194	6	2	7
PY17X_1412400	Py17X_14_v3;Py17X_14_v3	559930;562939	562695;563217	-;-	3045	61	66	88
PY17X_1412500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	564160;565017;565250	564866;565098;565327	+;+;+	867	20	34	48
PY17X_1412600	Py17X_14_v3	565362	566183	-	822	72	32	67
PY17X_1412700	Py17X_14_v3	566841	570047	+	3207	140	114	179
PY17X_1412750	Py17X_14_v3	570771	570962	-	192	564	324	335
PY17X_1412800	Py17X_14_v3	572142	572342	-	201	47	50	50
PY17X_1412900	Py17X_14_v3	574609	575904	+	1296	3074	3587	5003
PY17X_1413000	Py17X_14_v3;Py17X_14_v3	576438;582810	582354;582874	-;-	5982	29695	26697	28100
PY17X_1413100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	585595;585771;585974;588369	585645;585832;588221;589067	+;+;+;+	3060	24769	25985	27605
PY17X_1413200	Py17X_14_v3;Py17X_14_v3	590477;590692	590574;590830	-;-	237	5037	4964	5078
PY17X_1413300	Py17X_14_v3;Py17X_14_v3	593795;602347	602157;602404	+;+	8421	730	579	715
PY17X_1413400	Py17X_14_v3	603102	605069	+	1968	116	155	177
PY17X_1413500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	605502;605874;606251	605788;606147;606373	+;+;+	684	88	82	81
PY17X_1413600	Py17X_14_v3	606846	609242	-	2397	114	105	134
PY17X_1413700	Py17X_14_v3;Py17X_14_v3	609743;613429	613194;614530	-;-	4554	99	130	79
PY17X_1413800	Py17X_14_v3	615731	621442	-	5712	19	50	46
PY17X_1413900	Py17X_14_v3	622858	623658	-	801	45	57	62
PY17X_1414000	Py17X_14_v3;Py17X_14_v3	624423;633949	633724;634453	-;-	9807	451	490	519
PY17X_1414100	Py17X_14_v3	636038	637237	-	1200	41	35	69
PY17X_1414200	Py17X_14_v3	638373	641921	+	3549	116	79	138
PY17X_1414300	Py17X_14_v3	642911	644968	+	2058	82	102	55
PY17X_1414400	Py17X_14_v3	646352	653386	+	7035	1323	1350	1555
PY17X_1414500	Py17X_14_v3	653851	655245	-	1395	69	45	64
PY17X_1414600	Py17X_14_v3;Py17X_14_v3	656220;656600	656434;656756	-;-	372	349	316	318
PY17X_1414700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	657728;658065;658437;658715	657913;658235;658554;658860	-;-;-;-	621	2116	2227	2082
PY17X_1414800	Py17X_14_v3	659727	660962	+	1236	24	61	14
PY17X_1414900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	661956;662919;663086;663353	662804;662951;663147;663476	-;-;-;-	1068	516	561	453
PY17X_1415000	Py17X_14_v3;Py17X_14_v3	664508;664900	664720;665214	-;-	528	1695	1514	1373
PY17X_1415100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	667109;667276;667460;667725;668020	667138;667360;667595;667815;668883	+;+;+;+;+	1206	912	1039	1139
PY17X_1415200	Py17X_14_v3;Py17X_14_v3	670995;671547	671352;671833	+;+	645	287	135	184
PY17X_1415300	Py17X_14_v3	672635	673732	+	1098	2297	2455	2056
PY17X_1415400	Py17X_14_v3	674119	677178	-	3060	1174	1120	888
PY17X_1415500	Py17X_14_v3;Py17X_14_v3	678896;679051	678928;680592	+;+	1575	49	82	96
PY17X_1415600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	682121;682410;684207;684386;684600	682161;683434;684234;684499;684651	-;-;-;-;-	1260	2383	2221	2252
PY17X_1415700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	686681;686951;687220;687466	686862;687041;687315;687642	-;-;-;-	546	593	472	530
PY17X_1415800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	688880;689150;689363;689580;689823;690030;690254;690535;690879	688972;689196;689458;689659;689877;690088;690293;690669;690921	-;-;-;-;-;-;-;-;-	648	287	355	456
PY17X_1415900	Py17X_14_v3	691987	692943	+	957	165	141	94
PY17X_1416000	Py17X_14_v3	693772	694947	-	1176	106	121	122
PY17X_1416100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	697943;701284;701500;701780	701164;701373;701661;701839	+;+;+;+	3534	643	867	668
PY17X_1416200	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	702294;702496;702654;702831;702960;703111;703274;703431;703630;703749;703907;704093;704379	702363;702537;702736;702873;703019;703180;703292;703531;703675;703824;703948;704284;704521	-;-;-;-;-;-;-;-;-;-;-;-;-	987	1158	1031	989
PY17X_1416300	Py17X_14_v3	706900	709545	+	2646	6176	5821	5431
PY17X_1416400	Py17X_14_v3;Py17X_14_v3	710723;711205	710893;711693	+;+	660	613	706	606
PY17X_1416500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	712130;712331;712494;712639;712851	712180;712399;712555;712690;712934	-;-;-;-;-	318	105	130	49
PY17X_1416600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	713939;714142;714419;714679;714953;715120;715359	714014;714263;714495;714795;715010;715254;715487	+;+;+;+;+;+;+	714	361	298	289
PY17X_1416700	Py17X_14_v3	716742	719138	+	2397	860	965	1108
PY17X_1416800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	721317;721556;721780	721349;721628;724316	+;+;+	2643	6429	7679	8159
PY17X_1416900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	725573;725817;726679	725731;726418;727807	+;+;+	1890	65	98	98
PY17X_1417000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	727980;728324;728609;728816;729108;729302;729605	728138;728429;728663;728973;729197;729450;729766	-;-;-;-;-;-;-	879	903	1109	1035
PY17X_1417100	Py17X_14_v3	731069	733369	-	2301	3192	3719	3585
PY17X_1417200	Py17X_14_v3	736493	738415	+	1923	1363	706	905
PY17X_1417300	Py17X_14_v3	740321	743155	+	2835	127034	151774	161808
PY17X_1417400	Py17X_14_v3	750282	757790	+	7509	13338	16014	13958
PY17X_1417500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	758679;759498;759694;759973;760168	759328;759570;759762;760020;760182	-;-;-;-;-	855	125	108	176
PY17X_1417600	Py17X_14_v3	761233	761727	+	495	197	212	209
PY17X_1417700	Py17X_14_v3	762527	762802	-	276	26	24	34
PY17X_1417800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	763477;764953;765189;765311;765602;765816;765985	764804;765084;765227;765386;765722;765877;766068	+;+;+;+;+;+;+	1842	197	116	226
PY17X_1417900	Py17X_14_v3	766506	766985	-	480	27	48	21
PY17X_1418000	Py17X_14_v3;Py17X_14_v3	768535;769194	768537;769628	+;+	438	3079	2728	3055
PY17X_1418100	Py17X_14_v3	770153	773002	-	2850	176	155	170
PY17X_1418200	Py17X_14_v3	774155	774727	-	573	62	47	49
PY17X_1418300	Py17X_14_v3	776831	777406	-	576	176	133	177
PY17X_1418400	Py17X_14_v3	778841	780058	+	1218	14	4	4
PY17X_1418500	Py17X_14_v3	782017	786546	+	4530	200	175	185
PY17X_1418600	Py17X_14_v3;Py17X_14_v3	787391;787922	787786;791209	-;-	3684	173886	193660	195664
PY17X_1418700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	793107;793328;793506;793786;794028;794243;794482;794846	793148;793393;793652;793899;794125;794307;794588;794893	+;+;+;+;+;+;+;+	687	843	1137	1129
PY17X_1418800	Py17X_14_v3	795180	796907	+	1728	2869	2788	2761
PY17X_1418900	Py17X_14_v3	797435	799855	-	2421	184	235	304
PY17X_1419000	Py17X_14_v3	802448	804451	-	2004	5490	6245	6270
PY17X_1419100	Py17X_14_v3	806728	808665	+	1938	360	322	446
PY17X_1419200	Py17X_14_v3	810344	812281	+	1938	1420	1732	1854
PY17X_1419300	Py17X_14_v3	814874	817084	+	2211	707	854	686
PY17X_1419400	Py17X_14_v3	817720	819909	-	2190	301	338	254
PY17X_1419500	Py17X_14_v3	820997	823420	-	2424	619	640	574
PY17X_1419600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	826617;828606;828805;829010;829221;829520;829760;830122;830331;830517;830749;831078	828450;828668;828885;829080;829367;829645;829925;830202;830416;830572;830830;831434	+;+;+;+;+;+;+;+;+;+;+;+	3150	131317	143428	160276
PY17X_1419700	Py17X_14_v3	832428	832652	+	225	98	124	92
PY17X_1419800	Py17X_14_v3	835017	840338	+	5322	13238	15067	14645
PY17X_1419900	Py17X_14_v3	840673	843147	-	2475	1372	1924	1680
PY17X_1420000	Py17X_14_v3	845818	849633	+	3816	5939	5343	6680
PY17X_1420100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	850416;850628;850892;851167;851404	850495;850773;851011;851234;851571	-;-;-;-;-	582	318	187	248
PY17X_1420200	Py17X_14_v3	852757	854334	+	1578	31	18	36
PY17X_1420300	Py17X_14_v3	854973	857237	-	2265	56	81	58
PY17X_1420400	Py17X_14_v3	858062	859048	-	987	72	78	100
PY17X_1420500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	859962;860354;860603;860997;861135;861420	860003;860468;860872;861052;861197;861506	+;+;+;+;+;+	633	1132	1329	1274
PY17X_1420600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	862732;862989;863366;864031;864249	862771;863037;863790;864113;864302	+;+;+;+;+	651	2763	3367	3727
PY17X_1420700	Py17X_14_v3	865736	869752	+	4017	197	224	180
PY17X_1420800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	870758;870964;871208	870787;871069;872343	+;+;+	1272	1276	1213	1416
PY17X_1420900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	873099;873344;873556;873830	873140;873405;873702;873962	-;-;-;-	384	309	209	382
PY17X_1421000	Py17X_14_v3	875682	877679	+	1998	232	281	445
PY17X_1421100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	877794;877964;878646;883692	877871;878437;883501;884739	-;-;-;-	6456	31	22	27
PY17X_1421200	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	886472;886584;886870	886495;886679;886977	+;+;+	228	48	37	22
PY17X_1421300	Py17X_14_v3	887245	896376	-	9132	54	28	30
PY17X_1421400	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	896967;897154;897589;897800;897941;898151;898340;898564;898763;899016;899185	897018;897274;897702;897846;897994;898238;898448;898637;898905;899064;899224	+;+;+;+;+;+;+;+;+;+;+	891	143	116	210
PY17X_1421500	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	899954;900318;900816;901181;901780;902187;902561;902809;903099	900161;900721;901079;901585;901941;902297;902660;902913;904816	-;-;-;-;-;-;-;-;-	3477	224	295	282
PY17X_1421600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	907728;908127;908436;908771;908993;909319;909575;909964;910395	908007;908275;908617;908875;909194;909456;909835;910179;911210	+;+;+;+;+;+;+;+;+	2349	36	9	10
PY17X_1421700	Py17X_14_v3;Py17X_14_v3	912444;912820	912546;913790	+;+	1074	206	219	286
PY17X_1421800	Py17X_14_v3	914523	917528	+	3006	2019	2602	2481
PY17X_1421900	Py17X_14_v3;Py17X_14_v3	918255;920437	920172;921122	+;+	2604	255	178	263
PY17X_1422000	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	921806;922032;922292;922481;922634;922813;922934;923087;923358	921937;922156;922337;922518;922706;922857;922963;923141;923440	-;-;-;-;-;-;-;-;-	627	6775	7190	7815
PY17X_1422100	Py17X_14_v3;Py17X_14_v3	924253;924593	924288;925306	-;-	750	469	406	469
PY17X_1422200	Py17X_14_v3	926837	935893	-	9057	7176	9417	9660
PY17X_1422300	Py17X_14_v3	940160	940531	-	372	2889	3374	3849
PY17X_1422400	Py17X_14_v3	942953	944827	-	1875	14184	19131	20984
PY17X_1422500	Py17X_14_v3	946791	950426	+	3636	3621	4625	4392
PY17X_1422600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	951906;952140;952407;952676;952984	952018;952218;952523;952875;955519	+;+;+;+;+	3045	78	121	149
PY17X_1422700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	956160;956431;957150	956240;956962;957256	-;-;-	720	1874	2333	2291
PY17X_1422800	Py17X_14_v3	958936	960036	+	1101	6083	6601	6187
PY17X_1422900	Py17X_14_v3	961099	962496	+	1398	1321	825	965
PY17X_1423000	Py17X_14_v3	963448	963519	+	72	0	0	0
PY17X_1423100	Py17X_14_v3	964310	964389	+	80	0	0	0
PY17X_1423200	Py17X_14_v3	965016	965097	-	82	0	0	0
PY17X_1423300	Py17X_14_v3	965370	966338	+	969	2024	2182	2054
PY17X_1423400	Py17X_14_v3;Py17X_14_v3	966581;967044	966714;967215	-;-	306	4375	5556	5983
PY17X_1423500	Py17X_14_v3	967991	971968	-	3978	1619	1402	1504
PY17X_1423600	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	973024;973284;973649;973854	973051;973411;973750;975044	-;-;-;-	1449	128	78	55
PY17X_1423700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	976034;976364;976580	976120;976407;977123	-;-;-	675	150	172	163
PY17X_1423800	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	977864;978094;978418	977916;978188;978482	-;-;-	213	353	249	383
PY17X_1423900	Py17X_14_v3	979431	981701	+	2271	545	462	575
PY17X_1424000	Py17X_14_v3	982691	983053	+	363	49	28	24
PY17X_1424100	Py17X_14_v3	983954	985186	-	1233	286	235	292
PY17X_1424200	Py17X_14_v3	986707	988263	+	1557	750	682	731
PY17X_1424300	Py17X_14_v3	989004	991688	-	2685	232	231	249
PY17X_1424400	Py17X_14_v3	993866	996499	-	2634	4712	6861	6714
PY17X_1424500	Py17X_14_v3	999708	1002347	-	2640	666	510	593
PY17X_1424600	Py17X_14_v3	1003379	1004401	+	1023	4	13	6
PY17X_1424700	Py17X_14_v3	1005034	1005630	-	597	7590	7736	8044
PY17X_1424800	Py17X_14_v3	1006818	1007693	-	876	16	42	12
PY17X_1424900	Py17X_14_v3	1009011	1010192	+	1182	3119	3698	3802
PY17X_1425000	Py17X_14_v3	1011118	1012053	-	936	83	130	108
PY17X_1425100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1014519;1015000;1015239	1014898;1015159;1016624	+;+;+	1926	1515	2116	2034
PY17X_1425200	Py17X_14_v3	1017868	1020933	+	3066	135	103	140
PY17X_1425300	Py17X_14_v3	1022731	1023456	-	726	60599	46098	55285
PY17X_1425400	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1026169;1026474;1026632;1026760;1026953;1027153	1026309;1026543;1026681;1026844;1027034;1027183	+;+;+;+;+;+	459	74	25	70
PY17X_1425500	Py17X_14_v3;Py17X_14_v3	1027800;1028330	1028207;1028569	-;-	648	5061	3952	4459
PY17X_1425600	Py17X_14_v3;Py17X_14_v3	1030329;1030872	1030370;1031264	+;+	435	3358	2756	2619
PY17X_1425700	Py17X_14_v3	1031844	1032923	-	1080	255	302	326
PY17X_1425800	Py17X_14_v3	1034095	1037886	+	3792	91	134	130
PY17X_1425900	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1038297;1038500;1038797;1039134	1038386;1038682;1038942;1039515	-;-;-;-	801	340	198	228
PY17X_1426000	Py17X_14_v3	1041289	1043040	+	1752	114	137	145
PY17X_1426100	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1044108;1044323;1044880	1044194;1044649;1045026	+;+;+	561	149	115	111
PY17X_1426200	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1047415;1047792;1049618;1049891;1050323;1050609	1047417;1049494;1049711;1049918;1050434;1050654	+;+;+;+;+;+	1986	2210	1713	2009
PY17X_1426300	Py17X_14_v3;Py17X_14_v3	1051966;1053282	1052825;1053291	-;-	870	7839	6488	7406
PY17X_1426400	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1056207;1056784;1057054;1057376	1056651;1056945;1057294;1057469	+;+;+;+	942	145	115	153
PY17X_1426500	Py17X_14_v3	1059250	1061103	+	1854	185	217	162
PY17X_1426600	Py17X_14_v3	1063580	1065148	+	1569	753	950	912
PY17X_1426700	Py17X_14_v3	1067109	1067324	+	216	106	42	49
PY17X_1426800	Py17X_14_v3	1068677	1069282	-	606	1444	1800	1743
PY17X_1426900	Py17X_14_v3;Py17X_14_v3	1071011;1071287	1071161;1071633	+;+	498	4113	4505	4633
PY17X_1427000	Py17X_14_v3	1073652	1076306	+	2655	1687	1508	2141
PY17X_1427100	Py17X_14_v3	1078734	1080371	+	1638	13819	15964	16511
PY17X_1427200	Py17X_14_v3	1082193	1083506	+	1314	29	10	26
PY17X_1427300	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1084080;1084960;1085104;1085357;1085494;1085672;1085926;1086126;1086309;1086504;1086824;1087256	1084716;1084991;1085176;1085416;1085552;1085807;1086001;1086205;1086365;1086613;1086904;1087270	+;+;+;+;+;+;+;+;+;+;+;+	1416	67	66	153
PY17X_1427400	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1087326;1087556;1088011;1088561;1088864	1087467;1087693;1088410;1088704;1088915	+;+;+;+;+	876	141	208	253
PY17X_1427500	Py17X_14_v3	1089137	1096435	-	7299	471	463	365
PY17X_1427600	Py17X_14_v3;Py17X_14_v3	1098678;1100556	1100198;1100642	+;+	1608	324	283	318
PY17X_1427700	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1100683;1100804;1100997;1101317;1101524;1104656;1104991	1100695;1100887;1101120;1101384;1104405;1104799;1105080	-;-;-;-;-;-;-	3405	492	410	626
PY17X_1427800	Py17X_14_v3	1105782	1107326	+	1545	9	17	20
PY17X_1427900	Py17X_14_v3	1107829	1111179	-	3351	1734	2690	2947
PY17X_1428000	Py17X_14_v3;Py17X_14_v3	1113209;1113375	1113286;1117208	+;+	3912	6838	7843	6725
PY17X_1428100	Py17X_14_v3	1117283	1119853	-	2571	151	143	196
PY17X_1428200	Py17X_14_v3;Py17X_14_v3;Py17X_14_v3;Py17X_14_v3	1120724;1121063;1121344;1122821	1120913;1121181;1122606;1123075	-;-;-;-	1827	1206	1213	1275
PY17X_1428300	Py17X_14_v3	1125993	1131416	-	5424	7487	12520	11947
PY17X_1428400	Py17X_14_v3;Py17X_14_v3	1134948;1138340	1138129;1138532	-;-	3375	935	1022	1129
PY17X_1428500	Py17X_14_v3	1139929	1141587	+	1659	1097	1327	1284
PY17X_1428600	Py17X_14_v3;Py17X_14_v3	1142346;1142740	1142432;1145187	-;-	2535	15052	18537	18675
